logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Last Stub at Offset,Rerouting Flag,Sub-path Index,Retransmission,Update,Relative Probability,Functional Road Class,Part of Calculated route,Expressway Flag,Form of Way,Turn angle,Number of Lanes in driving direction
23575,1970-01-02 09:00:02.015974,50.75,8,2.015974,50.75,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
23716,1970-01-02 09:00:02.025689,9.715,8,2.025688,9.714,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
24309,1970-01-02 09:00:02.066469,40.779999999999994,8,2.066468,40.78,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
24513,1970-01-02 09:00:02.076713,10.244,8,2.076713,10.245,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
25338,1970-01-02 09:00:02.126012,49.299,8,2.126011,49.298,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
25483,1970-01-02 09:00:02.136581,10.569,8,2.136581,10.57,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
26189,1970-01-02 09:00:02.176468,39.887,8,2.176467,39.886,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
26351,1970-01-02 09:00:02.186592,10.123999999999999,8,2.186591,10.124,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
27137,1970-01-02 09:00:02.236043,49.451,8,2.236043,49.452,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
27272,1970-01-02 09:00:02.245744,9.700999999999999,8,2.245743,9.7,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
28014,1970-01-02 09:00:02.286472,40.728,8,2.286471,40.728,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
28193,1970-01-02 09:00:02.295567,9.095,8,2.295567,9.096,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
28944,1970-01-02 09:00:02.346070,50.503,8,2.34607,50.503,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
29080,1970-01-02 09:00:02.354695,8.625,8,2.354694,8.624,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
29850,1970-01-02 09:00:02.396492,41.797000000000004,8,2.396492,41.798,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
29976,1970-01-02 09:00:02.404672,8.18,8,2.404671,8.179,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
31022,1970-01-02 09:00:02.466662,61.99,8,2.466661,61.99,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
31200,1970-01-02 09:00:02.474222,7.56,8,2.474221,7.56,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
31934,1970-01-02 09:00:02.516147,41.925,8,2.516147,41.926,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
32045,1970-01-02 09:00:02.523293,7.146,8,2.523292,7.145,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
32695,1970-01-02 09:00:02.567044,43.751,8,2.567044,43.752,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
32840,1970-01-02 09:00:02.573719,6.675000000000001,8,2.573719,6.675,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
33556,1970-01-02 09:00:02.616682,42.963,8,2.616682,42.963,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
33664,1970-01-02 09:00:02.622918,6.236000000000001,8,2.622918,6.236,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
34533,1970-01-02 09:00:02.676422,53.504000000000005,8,2.676422,53.504,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
34616,1970-01-02 09:00:02.682130,5.708,8,2.68213,5.708,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
35362,1970-01-02 09:00:02.726129,43.999,8,2.726129,43.999,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
35411,1970-01-02 09:00:02.731397,5.268,8,2.731396,5.267,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
36376,1970-01-02 09:00:02.786593,55.196000000000005,8,2.786593,55.197,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
36452,1970-01-02 09:00:02.791263,4.67,8,2.791263,4.67,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
37192,1970-01-02 09:00:02.836261,44.998000000000005,8,2.836261,44.998,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
37262,1970-01-02 09:00:02.840653,4.392,8,2.840653,4.392,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
38287,1970-01-02 09:00:02.896238,55.585,8,2.896238,55.585,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
38324,1970-01-02 09:00:02.899985,3.747,8,2.899985,3.747,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
39068,1970-01-02 09:00:02.946231,46.246,8,2.94623,46.245,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
39100,1970-01-02 09:00:02.949520,3.2889999999999997,8,2.949519,3.289,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
40073,1970-01-02 09:00:03.006325,56.805,8,3.006325,56.806,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
40084,1970-01-02 09:00:03.009074,2.749,8,3.009073,2.748,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
40839,1970-01-02 09:00:03.056310,47.236,8,3.056309,47.236,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
40847,1970-01-02 09:00:03.058604,2.294,8,3.058604,2.295,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
41860,1970-01-02 09:00:03.116370,57.766,8,3.11637,57.766,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
41891,1970-01-02 09:00:03.118195,1.825,8,3.118195,1.825,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
42662,1970-01-02 09:00:03.166882,48.687,8,3.166882,48.687,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
42692,1970-01-02 09:00:03.168548,1.666,8,3.168547,1.665,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
43709,1970-01-02 09:00:03.226434,57.886,8,3.226434,57.887,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
43716,1970-01-02 09:00:03.227959,1.5250000000000001,8,3.227958,1.524,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
44539,1970-01-02 09:00:03.276419,48.46,8,3.276419,48.461,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
44557,1970-01-02 09:00:03.278045,1.6260000000000001,8,3.278044,1.625,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
45507,1970-01-02 09:00:03.336477,58.431999999999995,8,3.336477,58.433,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
45517,1970-01-02 09:00:03.337803,1.3259999999999998,8,3.337802,1.325,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
46355,1970-01-02 09:00:03.386901,49.098000000000006,8,3.386901,49.099,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
46368,1970-01-02 09:00:03.387963,1.062,8,3.387962,1.061,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
47365,1970-01-02 09:00:03.446545,58.582,8,3.446545,58.583,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
47375,1970-01-02 09:00:03.447547,1.002,8,3.447546,1.001,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
48261,1970-01-02 09:00:03.496566,49.019,8,3.496565,49.019,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
48272,1970-01-02 09:00:03.497448,0.882,8,3.497447,0.882,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
49158,1970-01-02 09:00:03.556628,59.18000000000001,8,3.556627,59.18,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
49164,1970-01-02 09:00:03.557418,0.79,8,3.557418,0.791,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
50032,1970-01-02 09:00:03.606595,49.177,8,3.606594,49.176,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
50037,1970-01-02 09:00:03.607216,0.621,8,3.607216,0.622,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
51214,1970-01-02 09:00:03.676898,69.68199999999999,8,3.676897,69.681,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
51216,1970-01-02 09:00:03.677353,0.455,8,3.677352,0.455,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
52041,1970-01-02 09:00:03.728666,51.312999999999995,8,3.728665,51.313,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
52046,1970-01-02 09:00:03.728996,0.33,8,3.728996,0.331,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
53062,1970-01-02 09:00:03.787555,58.559,8,3.787555,58.559,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
53066,1970-01-02 09:00:03.787807,0.252,8,3.787807,0.252,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
53860,1970-01-02 09:00:03.836690,48.883,8,3.83669,48.883,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
53861,1970-01-02 09:00:03.836786,0.096,8,3.836786,0.096,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
54891,1970-01-02 09:00:03.896943,60.157000000000004,8,3.896943,60.157,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
54892,1970-01-02 09:00:03.897040,0.097,8,3.897039,0.096,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
55651,1970-01-02 09:00:03.946762,49.722,8,3.946761,49.722,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
55652,1970-01-02 09:00:03.946862,0.1,8,3.946861,0.1,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
56662,1970-01-02 09:00:04.006526,59.664,8,4.006525,59.664,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
56663,1970-01-02 09:00:04.006726,0.2,8,4.006726,0.201,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
57422,1970-01-02 09:00:04.056435,49.709,8,4.056434,49.708,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
57424,1970-01-02 09:00:04.056721,0.28600000000000003,8,4.056721,0.287,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
58304,1970-01-02 09:00:04.106584,49.863,8,4.106583,49.862,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
58307,1970-01-02 09:00:04.106957,0.373,8,4.106957,0.374,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
59079,1970-01-02 09:00:04.156358,49.401,8,4.156357,49.4,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
59081,1970-01-02 09:00:04.156682,0.324,8,4.156682,0.325,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
60269,1970-01-02 09:00:04.226258,69.576,8,4.226257,69.575,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
60272,1970-01-02 09:00:04.226662,0.404,8,4.226661,0.404,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
61145,1970-01-02 09:00:04.276329,49.667,8,4.276328,49.667,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
61147,1970-01-02 09:00:04.276623,0.294,8,4.276623,0.295,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
62129,1970-01-02 09:00:04.336285,59.662,8,4.336284,59.661,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
62131,1970-01-02 09:00:04.336707,0.422,8,4.336706,0.422,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
62962,1970-01-02 09:00:04.386545,49.838,8,4.386544,49.838,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
62971,1970-01-02 09:00:04.387046,0.501,8,4.387045,0.501,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
63964,1970-01-02 09:00:04.446274,59.228,8,4.446274,59.229,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
63968,1970-01-02 09:00:04.446717,0.443,8,4.446716,0.442,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
64849,1970-01-02 09:00:04.496637,49.92,8,4.496636,49.92,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
64856,1970-01-02 09:00:04.497090,0.453,8,4.49709,0.454,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
65759,1970-01-02 09:00:04.556443,59.353,8,4.556442,59.352,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
65761,1970-01-02 09:00:04.556906,0.46299999999999997,8,4.556906,0.464,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
66600,1970-01-02 09:00:04.606134,49.228,8,4.606134,49.228,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
66602,1970-01-02 09:00:04.606608,0.474,8,4.606608,0.474,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
67641,1970-01-02 09:00:04.670999,64.391,8,4.670999,64.391,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
67651,1970-01-02 09:00:04.671484,0.48500000000000004,8,4.671484,0.485,7,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
68427,1970-01-02 09:00:04.716298,44.814,8,4.716297,44.813,1,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
68431,1970-01-02 09:00:04.716579,0.281,8,4.716578,0.281,7,0xcaf00370,0,0,2,8191,8191,1,0,0,0,1,0,31,7,3,0,15,254,15
69461,1970-01-02 09:00:04.777377,60.797999999999995,8,4.777376,60.798,1,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
69471,1970-01-02 09:00:04.777899,0.522,8,4.777899,0.523,7,0xcaf00370,0,0,2,8191,8191,2,0,0,0,1,0,31,7,3,0,15,254,15
70248,1970-01-02 09:00:04.826084,48.184999999999995,8,4.826084,48.185,1,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
70250,1970-01-02 09:00:04.826599,0.515,8,4.826599,0.515,7,0xcaf00370,0,0,2,8191,8191,3,0,0,0,1,0,31,7,3,0,15,254,15
71223,1970-01-02 09:00:04.886377,59.778,8,4.886377,59.778,1,0xcaf00370,0,0,2,8191,8191,0,0,0,0,1,0,31,7,3,0,15,254,15
