logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Value,Analyze
112559,1970-01-02 09:00:07.374447,49.348000000000006,8,7.374446,49.348,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
113570,1970-01-02 09:00:07.435121,60.674,8,7.435121,60.675,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
114430,1970-01-02 09:00:07.485364,50.243,8,7.485364,50.243,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
115362,1970-01-02 09:00:07.545077,59.713,8,7.545076,59.712,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
116251,1970-01-02 09:00:07.595158,50.081,8,7.595157,50.081,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
117185,1970-01-02 09:00:07.655173,60.015,8,7.655172,60.015,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
118091,1970-01-02 09:00:07.705110,49.937000000000005,8,7.705109,49.937,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
119107,1970-01-02 09:00:07.768624,63.514,8,7.768624,63.515,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
119933,1970-01-02 09:00:07.815302,46.678,8,7.815302,46.678,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
120681,1970-01-02 09:00:07.865783,50.480999999999995,8,7.865783,50.481,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
121579,1970-01-02 09:00:07.915327,49.544,8,7.915327,49.544,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
122563,1970-01-02 09:00:07.974569,59.242000000000004,8,7.974568,59.241,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
123367,1970-01-02 09:00:08.025132,50.562999999999995,8,8.025131,50.563,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
124325,1970-01-02 09:00:08.085503,60.371,8,8.085502,60.371,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
125117,1970-01-02 09:00:08.135323,49.82,8,8.135323,49.821,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
126176,1970-01-02 09:00:08.195196,59.873000000000005,8,8.195196,59.873,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
126948,1970-01-02 09:00:08.245129,49.933,8,8.245129,49.933,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
128023,1970-01-02 09:00:08.305155,60.026,8,8.305155,60.026,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
128772,1970-01-02 09:00:08.355173,50.018,8,8.355173,50.018,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
