logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Accuracy,Distance,Value 0,Value 1
26498,1970-01-02 09:00:02.194897,9.745000000000001,8,2.194897,9.746,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
26652,1970-01-02 09:00:02.204957,10.059999999999999,8,2.204957,10.06,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
26821,1970-01-02 09:00:02.214641,9.684,8,2.214641,9.684,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
26986,1970-01-02 09:00:02.224969,10.328000000000001,8,2.224968,10.327,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
27109,1970-01-02 09:00:02.234464,9.495,8,2.234464,9.496,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
27815,1970-01-02 09:00:02.275124,40.660000000000004,8,2.275123,40.659,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
27954,1970-01-02 09:00:02.284089,8.965,8,2.284089,8.966,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
28180,1970-01-02 09:00:02.295088,10.999,8,2.295088,10.999,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
28313,1970-01-02 09:00:02.303855,8.767000000000001,8,2.303854,8.766,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
28498,1970-01-02 09:00:02.315188,11.333,8,2.315187,11.333,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
28632,1970-01-02 09:00:02.323686,8.498000000000001,8,2.323686,8.499,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
28794,1970-01-02 09:00:02.335103,11.417,8,2.335102,11.416,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
28899,1970-01-02 09:00:02.343562,8.459,8,2.343561,8.459,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
29823,1970-01-02 09:00:02.395107,51.545,8,2.395106,51.545,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
29952,1970-01-02 09:00:02.403065,7.958,8,2.403065,7.959,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
30175,1970-01-02 09:00:02.415210,12.145,8,2.41521,12.145,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
30301,1970-01-02 09:00:02.422826,7.6160000000000005,8,2.422825,7.615,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
30536,1970-01-02 09:00:02.435139,12.312999999999999,8,2.435139,12.314,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
30649,1970-01-02 09:00:02.442663,7.524,8,2.442663,7.524,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
30855,1970-01-02 09:00:02.455460,12.796999999999999,8,2.455459,12.796,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
30931,1970-01-02 09:00:02.462516,7.056,8,2.462516,7.057,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
31737,1970-01-02 09:00:02.505059,42.543,8,2.505059,42.543,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
31826,1970-01-02 09:00:02.512085,7.026,8,2.512085,7.026,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
32068,1970-01-02 09:00:02.525048,12.963000000000001,8,2.525048,12.963,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
32149,1970-01-02 09:00:02.531902,6.854,8,2.531902,6.854,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
32341,1970-01-02 09:00:02.545062,13.16,8,2.545062,13.16,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
32435,1970-01-02 09:00:02.551727,6.665,8,2.551726,6.664,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
32668,1970-01-02 09:00:02.565998,14.271,8,2.565998,14.272,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
32801,1970-01-02 09:00:02.572456,6.458,8,2.572456,6.458,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
33352,1970-01-02 09:00:02.605062,32.606,8,2.605062,32.606,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
33415,1970-01-02 09:00:02.611236,6.1739999999999995,8,2.611236,6.174,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
33694,1970-01-02 09:00:02.625094,13.858,8,2.625093,13.857,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
33749,1970-01-02 09:00:02.631034,5.94,8,2.631034,5.941,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
33981,1970-01-02 09:00:02.645085,14.050999999999998,8,2.645085,14.051,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
34047,1970-01-02 09:00:02.650871,5.7860000000000005,8,2.65087,5.785,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
34302,1970-01-02 09:00:02.666022,15.151,8,2.666021,15.151,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
