logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
343851,1970-01-02 09:00:21.289571,552.965,8,21.289571,552.966,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,8,1,64,72
343856,1970-01-02 09:00:21.289826,0.255,8,21.289825,0.254,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,8,1,64,72
353091,1970-01-02 09:00:21.846755,556.929,8,21.846755,556.93,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
353093,1970-01-02 09:00:21.846881,0.126,8,21.846881,0.126,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
362242,1970-01-02 09:00:22.396819,549.938,8,22.396818,549.937,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,10,1,64,72
362243,1970-01-02 09:00:22.396986,0.16699999999999998,8,22.396985,0.167,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,10,1,64,72
371706,1970-01-02 09:00:22.968535,571.549,8,22.968534,571.549,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,23,1,64,72
371710,1970-01-02 09:00:22.968715,0.18000000000000002,8,22.968714,0.18,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,23,1,64,72
380637,1970-01-02 09:00:23.496673,527.9580000000001,8,23.496672,527.958,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
380641,1970-01-02 09:00:23.496849,0.176,8,23.496849,0.177,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
389884,1970-01-02 09:00:24.056562,559.713,8,24.056562,559.713,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,20,1,64,72
389885,1970-01-02 09:00:24.056719,0.157,8,24.056718,0.156,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,20,1,64,72
399028,1970-01-02 09:00:24.606472,549.753,8,24.606471,549.753,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,12,1,64,72
399032,1970-01-02 09:00:24.606618,0.146,8,24.606617,0.146,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,12,1,64,72
408073,1970-01-02 09:00:25.156774,550.156,8,25.156774,550.157,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,21,1,64,72
408074,1970-01-02 09:00:25.156891,0.11699999999999999,8,25.15689,0.116,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,21,1,64,72
417248,1970-01-02 09:00:25.706441,549.55,8,25.70644,549.55,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,12,1,64,72
417249,1970-01-02 09:00:25.706475,0.034,8,25.706474,0.034,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,12,1,64,72
426574,1970-01-02 09:00:26.268894,562.419,8,26.268893,562.419,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,24,1,64,72
426576,1970-01-02 09:00:26.268917,0.023,8,26.268916,0.023,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,24,1,64,72
435854,1970-01-02 09:00:26.816744,547.827,8,26.816744,547.828,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,13,1,64,72
435856,1970-01-02 09:00:26.816801,0.057,8,26.816801,0.057,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,13,1,64,72
444960,1970-01-02 09:00:27.368517,551.716,8,27.368517,551.716,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,23,1,64,72
444963,1970-01-02 09:00:27.368601,0.08399999999999999,8,27.368601,0.084,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,23,1,64,72
453947,1970-01-02 09:00:27.907140,538.539,8,27.90714,538.539,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,12,1,64,72
