logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Last Stub at Offset,Rerouting Flag,Sub-path Index,Retransmission,Update,Relative Probability,Functional Road Class,Part of Calculated route,Expressway Flag,Form of Way,Turn angle,Number of Lanes in driving direction
358042,2025-01-31 03:45:52.708722,49.314,8,2530.693451,49.313,7,0xcaf00370,0,0,8,3064,3064,1,1,0,6,1,0,30,1,2,1,1,0,2
358049,2025-01-31 03:45:52.708863,0.14100000000000001,8,2530.693592,0.141,1,0xcaf00370,0,0,8,3064,3064,1,1,0,6,1,0,30,1,2,1,1,0,2
360000,2025-01-31 03:45:52.769237,60.373999999999995,8,2530.753966,60.374,7,0xcaf00370,0,0,8,3222,3222,2,1,0,6,1,0,30,1,2,1,1,0,2
360001,2025-01-31 03:45:52.769242,0.005,8,2530.753972,0.006,1,0xcaf00370,0,0,8,3222,3222,2,1,0,6,1,0,30,1,2,1,1,0,2
361655,2025-01-31 03:45:52.818656,49.414,8,2530.803386,49.414,7,0xcaf00370,0,0,8,4550,4550,3,1,0,6,1,0,30,1,2,1,1,0,2
361656,2025-01-31 03:45:52.818667,0.011,8,2530.803397,0.011,1,0xcaf00370,0,0,8,4550,4550,3,1,0,6,1,0,30,1,2,1,1,0,2
363679,2025-01-31 03:45:52.879624,60.957,8,2530.864353,60.956,7,0xcaf00370,0,0,8,4672,4672,0,1,0,6,1,0,30,1,2,1,1,1,2
363682,2025-01-31 03:45:52.879710,0.08600000000000001,8,2530.86444,0.087,1,0xcaf00370,0,0,8,4672,4672,0,1,0,6,1,0,30,1,2,1,1,1,2
365292,2025-01-31 03:45:52.929038,49.327999999999996,8,2530.913768,49.328,7,0xcaf00370,0,0,8,4818,4818,1,1,0,6,1,0,30,1,2,1,1,0,2
365294,2025-01-31 03:45:52.929059,0.020999999999999998,8,2530.913788,0.02,1,0xcaf00370,0,0,8,4818,4818,1,1,0,6,1,0,30,1,2,1,1,0,2
367316,2025-01-31 03:45:52.989335,60.276,8,2530.974064,60.276,7,0xcaf00370,0,0,8,5038,5038,2,0,0,6,1,0,28,1,2,1,1,0,2
367317,2025-01-31 03:45:52.989361,0.026,8,2530.974091,0.027,1,0xcaf00370,0,0,8,5038,5038,2,0,0,6,1,0,28,1,2,1,1,0,2
368944,2025-01-31 03:45:53.038460,49.099,8,2531.02319,49.099,7,0xcaf00370,0,0,8,5038,5038,3,1,0,31,1,0,2,1,0,1,6,248,1
368945,2025-01-31 03:45:53.038486,0.026,8,2531.023216,0.026,1,0xcaf00370,0,0,8,5038,5038,3,1,0,31,1,0,2,1,0,1,6,248,1
370962,2025-01-31 03:45:53.098664,60.178000000000004,8,2531.083393,60.177,7,0xcaf00370,0,0,8,6689,6689,0,0,0,6,1,0,30,1,2,1,1,0,2
370965,2025-01-31 03:45:53.098691,0.027,8,2531.08342,0.027,1,0xcaf00370,0,0,8,6689,6689,0,0,0,6,1,0,30,1,2,1,1,0,2
372581,2025-01-31 03:45:53.148865,50.17400000000001,8,2531.133594,50.174,7,0xcaf00370,0,0,8,6689,6689,1,1,0,32,1,0,0,1,0,0,6,132,0
372584,2025-01-31 03:45:53.148913,0.048,8,2531.133642,0.048,1,0xcaf00370,0,0,8,6689,6689,1,1,0,32,1,0,0,1,0,0,6,132,0
374632,2025-01-31 03:45:53.209040,60.127,8,2531.193769,60.127,7,0xcaf00370,0,0,8,6913,6913,2,1,0,6,1,0,30,1,2,1,1,250,2
374633,2025-01-31 03:45:53.209069,0.029,8,2531.193799,0.03,1,0xcaf00370,0,0,8,6913,6913,2,1,0,6,1,0,30,1,2,1,1,250,2
376299,2025-01-31 03:45:53.258840,49.771,8,2531.24357,49.771,7,0xcaf00370,0,0,8,7095,7095,3,1,0,6,1,0,30,1,2,1,1,253,2
376300,2025-01-31 03:45:53.258873,0.033,8,2531.243602,0.032,1,0xcaf00370,0,0,8,7095,7095,3,1,0,6,1,0,30,1,2,1,1,253,2
378659,2025-01-31 03:45:53.329633,70.76,8,2531.314362,70.76,7,0xcaf00370,0,0,8,2034,2034,0,0,0,6,1,0,25,1,2,1,1,1,2
378661,2025-01-31 03:45:53.329669,0.036000000000000004,8,2531.314398,0.036,1,0xcaf00370,0,0,8,2034,2034,0,0,0,6,1,0,25,1,2,1,1,1,2
380279,2025-01-31 03:45:53.378864,49.195,8,2531.363594,49.196,7,0xcaf00370,0,0,8,2034,2034,1,1,0,29,1,0,5,2,0,1,9,250,1
380286,2025-01-31 03:45:53.378978,0.114,8,2531.363707,0.113,1,0xcaf00370,0,0,8,2034,2034,1,1,0,29,1,0,5,2,0,1,9,250,1
382641,2025-01-31 03:45:53.449450,70.47200000000001,8,2531.43418,70.473,7,0xcaf00370,0,0,8,2331,2331,2,1,0,6,1,0,30,1,2,1,1,251,2
382642,2025-01-31 03:45:53.449492,0.041999999999999996,8,2531.434221,0.041,1,0xcaf00370,0,0,8,2331,2331,2,1,0,6,1,0,30,1,2,1,1,251,2
384302,2025-01-31 03:45:53.498645,49.153000000000006,8,2531.483374,49.153,7,0xcaf00370,0,0,8,2387,2387,3,1,0,6,1,0,30,1,2,1,1,253,2
384303,2025-01-31 03:45:53.498688,0.043000000000000003,8,2531.483417,0.043,1,0xcaf00370,0,0,8,2387,2387,3,1,0,6,1,0,30,1,2,1,1,253,2
385920,2025-01-31 03:45:53.549440,50.751999999999995,8,2531.53417,50.753,7,0xcaf00370,0,0,8,2445,2445,0,0,0,6,1,0,30,1,2,1,1,253,2
385921,2025-01-31 03:45:53.549485,0.045000000000000005,8,2531.534215,0.045,1,0xcaf00370,0,0,8,2445,2445,0,0,0,6,1,0,30,1,2,1,1,253,2
387596,2025-01-31 03:45:53.598434,48.949,8,2531.583164,48.949,7,0xcaf00370,0,0,8,2445,2445,1,1,0,30,1,0,0,2,0,0,9,133,0
387597,2025-01-31 03:45:53.598485,0.051,8,2531.583215,0.051,1,0xcaf00370,0,0,8,2445,2445,1,1,0,30,1,0,0,2,0,0,9,133,0
389919,2025-01-31 03:45:53.669621,71.13600000000001,8,2531.654351,71.136,7,0xcaf00370,0,0,8,2704,2704,2,1,0,6,1,0,30,1,2,1,1,0,2
389920,2025-01-31 03:45:53.669673,0.052,8,2531.654403,0.052,1,0xcaf00370,0,0,8,2704,2704,2,1,0,6,1,0,30,1,2,1,1,0,2
391557,2025-01-31 03:45:53.718442,48.769,8,2531.703172,48.769,7,0xcaf00370,0,0,8,3064,3064,3,1,0,6,1,0,30,1,2,1,1,0,2
391563,2025-01-31 03:45:53.718527,0.085,8,2531.703257,0.085,1,0xcaf00370,0,0,8,3064,3064,3,1,0,6,1,0,30,1,2,1,1,0,2
393580,2025-01-31 03:45:53.779135,60.608000000000004,8,2531.763865,60.608,7,0xcaf00370,0,0,8,3222,3222,0,1,0,6,1,0,30,1,2,1,1,0,2
393587,2025-01-31 03:45:53.779291,0.156,8,2531.764021,0.156,1,0xcaf00370,0,0,8,3222,3222,0,1,0,6,1,0,30,1,2,1,1,0,2
395281,2025-01-31 03:45:53.829670,50.379,8,2531.814399,50.378,7,0xcaf00370,0,0,8,4550,4550,1,1,0,6,1,0,30,1,2,1,1,0,2
395284,2025-01-31 03:45:53.829731,0.061,8,2531.81446,0.061,1,0xcaf00370,0,0,8,4550,4550,1,1,0,6,1,0,30,1,2,1,1,0,2
397257,2025-01-31 03:45:53.889667,59.936,8,2531.874397,59.937,7,0xcaf00370,0,0,8,4672,4672,2,1,0,6,1,0,30,1,2,1,1,1,2
397259,2025-01-31 03:45:53.889733,0.066,8,2531.874462,0.065,1,0xcaf00370,0,0,8,4672,4672,2,1,0,6,1,0,30,1,2,1,1,1,2
398797,2025-01-31 03:45:53.938638,48.904999999999994,8,2531.923368,48.906,7,0xcaf00370,0,0,8,4818,4818,3,1,0,6,1,0,30,1,2,1,1,0,2
398798,2025-01-31 03:45:53.938705,0.067,8,2531.923435,0.067,1,0xcaf00370,0,0,8,4818,4818,3,1,0,6,1,0,30,1,2,1,1,0,2
400854,2025-01-31 03:45:53.998509,59.804,8,2531.983239,59.804,7,0xcaf00370,0,0,8,5038,5038,0,0,0,6,1,0,28,1,2,1,1,0,2
400856,2025-01-31 03:45:53.998579,0.06999999999999999,8,2531.983308,0.069,1,0xcaf00370,0,0,8,5038,5038,0,0,0,6,1,0,28,1,2,1,1,0,2
402484,2025-01-31 03:45:54.049386,50.806999999999995,8,2532.034115,50.807,7,0xcaf00370,0,0,8,5038,5038,1,1,0,31,1,0,2,1,0,1,6,248,1
402488,2025-01-31 03:45:54.049527,0.14100000000000001,8,2532.034257,0.142,1,0xcaf00370,0,0,8,5038,5038,1,1,0,31,1,0,2,1,0,1,6,248,1
404135,2025-01-31 03:45:54.098929,49.402,8,2532.083659,49.402,7,0xcaf00370,0,0,8,6689,6689,2,0,0,6,1,0,30,1,2,1,1,0,2
404137,2025-01-31 03:45:54.099003,0.074,8,2532.083732,0.073,1,0xcaf00370,0,0,8,6689,6689,2,0,0,6,1,0,30,1,2,1,1,0,2
405747,2025-01-31 03:45:54.149344,50.340999999999994,8,2532.134074,50.342,7,0xcaf00370,0,0,8,6689,6689,3,1,0,32,1,0,0,1,0,0,6,132,0
405749,2025-01-31 03:45:54.149419,0.075,8,2532.134149,0.075,1,0xcaf00370,0,0,8,6689,6689,3,1,0,32,1,0,0,1,0,0,6,132,0
407785,2025-01-31 03:45:54.209390,59.971,8,2532.19412,59.971,7,0xcaf00370,0,0,8,6913,6913,0,1,0,6,1,0,30,1,2,1,1,250,2
407788,2025-01-31 03:45:54.209444,0.054,8,2532.194174,0.054,1,0xcaf00370,0,0,8,6913,6913,0,1,0,6,1,0,30,1,2,1,1,250,2
409503,2025-01-31 03:45:54.258849,49.404999999999994,8,2532.243579,49.405,7,0xcaf00370,0,0,8,7095,7095,1,1,0,6,1,0,30,1,2,1,1,253,2
409506,2025-01-31 03:45:54.258928,0.079,8,2532.243658,0.079,1,0xcaf00370,0,0,8,7095,7095,1,1,0,6,1,0,30,1,2,1,1,253,2
411460,2025-01-31 03:45:54.318329,59.401,8,2532.303058,59.4,7,0xcaf00370,0,0,8,2034,2034,2,0,0,6,1,0,25,1,2,1,1,1,2
411470,2025-01-31 03:45:54.318503,0.174,8,2532.303233,0.175,1,0xcaf00370,0,0,8,2034,2034,2,0,0,6,1,0,25,1,2,1,1,1,2
413111,2025-01-31 03:45:54.368995,50.492000000000004,8,2532.353724,50.491,1,0xcaf00370,0,0,8,2034,2034,3,1,0,29,1,0,5,2,0,1,9,250,1
413125,2025-01-31 03:45:54.369311,0.316,8,2532.354041,0.317,7,0xcaf00370,0,0,8,2034,2034,3,1,0,29,1,0,5,2,0,1,9,250,1
414905,2025-01-31 03:45:54.418782,49.471000000000004,8,2532.403512,49.471,1,0xcaf00370,0,0,8,2331,2331,0,1,0,6,1,0,30,1,2,1,1,251,2
414906,2025-01-31 03:45:54.418789,0.007,8,2532.403518,0.006,7,0xcaf00370,0,0,8,2331,2331,0,1,0,6,1,0,30,1,2,1,1,251,2
416550,2025-01-31 03:45:54.468942,50.153000000000006,8,2532.453672,50.154,1,0xcaf00370,0,0,8,2387,2387,1,1,0,6,1,0,30,1,2,1,1,253,2
416573,2025-01-31 03:45:54.469449,0.507,8,2532.454178,0.506,7,0xcaf00370,0,0,8,2387,2387,1,1,0,6,1,0,30,1,2,1,1,253,2
418617,2025-01-31 03:45:54.529280,59.831,8,2532.514009,59.831,1,0xcaf00370,0,0,8,2445,2445,2,0,0,6,1,0,30,1,2,1,1,253,2
418618,2025-01-31 03:45:54.529319,0.039,8,2532.514048,0.039,7,0xcaf00370,0,0,8,2445,2445,2,0,0,6,1,0,30,1,2,1,1,253,2
420171,2025-01-31 03:45:54.579065,49.745999999999995,8,2532.563794,49.746,7,0xcaf00370,0,0,8,2445,2445,3,1,0,30,1,0,0,2,0,0,9,133,0
420179,2025-01-31 03:45:54.579216,0.15100000000000002,8,2532.563945,0.151,1,0xcaf00370,0,0,8,2445,2445,3,1,0,30,1,0,0,2,0,0,9,133,0
421862,2025-01-31 03:45:54.629339,50.123,8,2532.614068,50.123,1,0xcaf00370,0,0,8,2704,2704,0,1,0,6,1,0,30,1,2,1,1,0,2
421865,2025-01-31 03:45:54.629430,0.091,8,2532.61416,0.092,7,0xcaf00370,0,0,8,2704,2704,0,1,0,6,1,0,30,1,2,1,1,0,2
423472,2025-01-31 03:45:54.679608,50.178,8,2532.664337,50.177,7,0xcaf00370,0,0,8,3064,3064,1,1,0,6,1,0,30,1,2,1,1,0,2
423486,2025-01-31 03:45:54.679874,0.266,8,2532.664604,0.267,1,0xcaf00370,0,0,8,3064,3064,1,1,0,6,1,0,30,1,2,1,1,0,2
425738,2025-01-31 03:45:54.748935,69.06099999999999,8,2532.733665,69.061,1,0xcaf00370,0,0,8,3222,3222,2,1,0,6,1,0,30,1,2,1,1,0,2
425748,2025-01-31 03:45:54.749148,0.213,8,2532.733878,0.213,7,0xcaf00370,0,0,8,3222,3222,2,1,0,6,1,0,30,1,2,1,1,0,2
427375,2025-01-31 03:45:54.798412,49.264,8,2532.783142,49.264,7,0xcaf00370,0,0,8,4550,4550,3,1,0,6,1,0,30,1,2,1,1,0,2
427377,2025-01-31 03:45:54.798498,0.08600000000000001,8,2532.783228,0.086,1,0xcaf00370,0,0,8,4550,4550,3,1,0,6,1,0,30,1,2,1,1,0,2
429317,2025-01-31 03:45:54.858830,60.331999999999994,8,2532.84356,60.332,7,0xcaf00370,0,0,8,4672,4672,0,1,0,6,1,0,30,1,2,1,1,1,2
429336,2025-01-31 03:45:54.859236,0.406,8,2532.843965,0.405,1,0xcaf00370,0,0,8,4672,4672,0,1,0,6,1,0,30,1,2,1,1,1,2
430975,2025-01-31 03:45:54.908915,49.679,8,2532.893644,49.679,1,0xcaf00370,0,0,8,4818,4818,1,1,0,6,1,0,30,1,2,1,1,0,2
430987,2025-01-31 03:45:54.909136,0.221,8,2532.893865,0.221,7,0xcaf00370,0,0,8,4818,4818,1,1,0,6,1,0,30,1,2,1,1,0,2
432906,2025-01-31 03:45:54.968926,59.790000000000006,8,2532.953656,59.791,1,0xcaf00370,0,0,8,5038,5038,2,0,0,6,1,0,28,1,2,1,1,0,2
432919,2025-01-31 03:45:54.969260,0.33399999999999996,8,2532.95399,0.334,7,0xcaf00370,0,0,8,5038,5038,2,0,0,6,1,0,28,1,2,1,1,0,2
434573,2025-01-31 03:45:55.018705,49.445,8,2533.003435,49.445,7,0xcaf00370,0,0,8,5038,5038,3,1,0,31,1,0,2,1,0,1,6,248,1
434574,2025-01-31 03:45:55.018735,0.030000000000000002,8,2533.003465,0.03,1,0xcaf00370,0,0,8,5038,5038,3,1,0,31,1,0,2,1,0,1,6,248,1
436548,2025-01-31 03:45:55.079025,60.290000000000006,8,2533.063754,60.289,1,0xcaf00370,0,0,8,6689,6689,0,0,0,6,1,0,30,1,2,1,1,0,2
436552,2025-01-31 03:45:55.079134,0.10900000000000001,8,2533.063863,0.109,7,0xcaf00370,0,0,8,6689,6689,0,0,0,6,1,0,30,1,2,1,1,0,2
438232,2025-01-31 03:45:55.129143,50.009,8,2533.113872,50.009,1,0xcaf00370,0,0,8,6689,6689,1,1,0,32,1,0,0,1,0,0,6,132,0
438237,2025-01-31 03:45:55.129276,0.133,8,2533.114005,0.133,7,0xcaf00370,0,0,8,6689,6689,1,1,0,32,1,0,0,1,0,0,6,132,0
441154,2025-01-31 03:45:55.218240,88.964,8,2533.202969,88.964,7,0xcaf00370,0,0,8,6913,6913,2,1,0,6,1,0,30,1,2,1,1,250,2
441157,2025-01-31 03:45:55.218296,0.056,8,2533.203026,0.057,1,0xcaf00370,0,0,8,6913,6913,2,1,0,6,1,0,30,1,2,1,1,250,2
442797,2025-01-31 03:45:55.268614,50.318000000000005,8,2533.253344,50.318,1,0xcaf00370,0,0,8,7095,7095,3,1,0,6,1,0,30,1,2,1,1,253,2
442804,2025-01-31 03:45:55.268771,0.157,8,2533.2535,0.156,7,0xcaf00370,0,0,8,7095,7095,3,1,0,6,1,0,30,1,2,1,1,253,2
444435,2025-01-31 03:45:55.318483,49.711999999999996,8,2533.303212,49.712,7,0xcaf00370,0,0,8,2034,2034,0,0,0,6,1,0,25,1,2,1,1,1,2
444443,2025-01-31 03:45:55.318725,0.242,8,2533.303455,0.243,1,0xcaf00370,0,0,8,2034,2034,0,0,0,6,1,0,25,1,2,1,1,1,2
446098,2025-01-31 03:45:55.368762,50.037,8,2533.353492,50.037,7,0xcaf00370,0,0,8,2034,2034,1,1,0,29,1,0,5,2,0,1,9,250,1
446106,2025-01-31 03:45:55.368875,0.11299999999999999,8,2533.353605,0.113,1,0xcaf00370,0,0,8,2034,2034,1,1,0,29,1,0,5,2,0,1,9,250,1
447757,2025-01-31 03:45:55.418393,49.518,8,2533.403123,49.518,7,0xcaf00370,0,0,8,2331,2331,2,1,0,6,1,0,30,1,2,1,1,251,2
447762,2025-01-31 03:45:55.418471,0.078,8,2533.403201,0.078,1,0xcaf00370,0,0,8,2331,2331,2,1,0,6,1,0,30,1,2,1,1,251,2
449356,2025-01-31 03:45:55.468565,50.094,8,2533.453294,50.093,7,0xcaf00370,0,0,8,2387,2387,3,1,0,6,1,0,30,1,2,1,1,253,2
449358,2025-01-31 03:45:55.468621,0.056,8,2533.453351,0.057,1,0xcaf00370,0,0,8,2387,2387,3,1,0,6,1,0,30,1,2,1,1,253,2
451047,2025-01-31 03:45:55.518594,49.973,8,2533.503323,49.972,7,0xcaf00370,0,0,8,2445,2445,0,0,0,6,1,0,30,1,2,1,1,253,2
451050,2025-01-31 03:45:55.518686,0.092,8,2533.503416,0.093,1,0xcaf00370,0,0,8,2445,2445,0,0,0,6,1,0,30,1,2,1,1,253,2
452669,2025-01-31 03:45:55.568594,49.908,8,2533.553324,49.908,7,0xcaf00370,0,0,8,2445,2445,1,1,0,30,1,0,0,2,0,0,9,133,0
452671,2025-01-31 03:45:55.568649,0.055,8,2533.553378,0.054,1,0xcaf00370,0,0,8,2445,2445,1,1,0,30,1,0,0,2,0,0,9,133,0
454319,2025-01-31 03:45:55.618813,50.164,8,2533.603542,50.164,7,0xcaf00370,0,0,8,2704,2704,2,1,0,6,1,0,30,1,2,1,1,0,2
454323,2025-01-31 03:45:55.618925,0.112,8,2533.603655,0.113,1,0xcaf00370,0,0,8,2704,2704,2,1,0,6,1,0,30,1,2,1,1,0,2
455914,2025-01-31 03:45:55.668563,49.638,8,2533.653293,49.638,7,0xcaf00370,0,0,8,3064,3064,3,1,0,6,1,0,30,1,2,1,1,0,2
455916,2025-01-31 03:45:55.668595,0.032,8,2533.653325,0.032,1,0xcaf00370,0,0,8,3064,3064,3,1,0,6,1,0,30,1,2,1,1,0,2
458008,2025-01-31 03:45:55.729477,60.882,8,2533.714207,60.882,7,0xcaf00370,0,0,8,3222,3222,0,1,0,6,1,0,30,1,2,1,1,0,2
458011,2025-01-31 03:45:55.729597,0.12000000000000001,8,2533.714326,0.119,1,0xcaf00370,0,0,8,3222,3222,0,1,0,6,1,0,30,1,2,1,1,0,2
459613,2025-01-31 03:45:55.779150,49.553,8,2533.763879,49.553,1,0xcaf00370,0,0,8,4550,4550,1,1,0,6,1,0,30,1,2,1,1,0,2
459616,2025-01-31 03:45:55.779222,0.07200000000000001,8,2533.763951,0.072,7,0xcaf00370,0,0,8,4550,4550,1,1,0,6,1,0,30,1,2,1,1,0,2
461611,2025-01-31 03:45:55.838601,59.379,8,2533.82333,59.379,7,0xcaf00370,0,0,8,4672,4672,2,1,0,6,1,0,30,1,2,1,1,1,2
461615,2025-01-31 03:45:55.838732,0.131,8,2533.823461,0.131,1,0xcaf00370,0,0,8,4672,4672,2,1,0,6,1,0,30,1,2,1,1,1,2
463306,2025-01-31 03:45:55.888812,50.08,8,2533.873542,50.081,7,0xcaf00370,0,0,8,4818,4818,3,1,0,6,1,0,30,1,2,1,1,0,2
463315,2025-01-31 03:45:55.889199,0.38699999999999996,8,2533.873928,0.386,1,0xcaf00370,0,0,8,4818,4818,3,1,0,6,1,0,30,1,2,1,1,0,2
465223,2025-01-31 03:45:55.948756,59.557,8,2533.933486,59.558,7,0xcaf00370,0,0,8,5038,5038,0,0,0,6,1,0,28,1,2,1,1,0,2
465228,2025-01-31 03:45:55.948902,0.146,8,2533.933631,0.145,1,0xcaf00370,0,0,8,5038,5038,0,0,0,6,1,0,28,1,2,1,1,0,2
466941,2025-01-31 03:45:55.998596,49.694,8,2533.983325,49.694,7,0xcaf00370,0,0,8,5038,5038,1,1,0,31,1,0,2,1,0,1,6,248,1
466947,2025-01-31 03:45:55.998746,0.15,8,2533.983476,0.151,1,0xcaf00370,0,0,8,5038,5038,1,1,0,31,1,0,2,1,0,1,6,248,1
468941,2025-01-31 03:45:56.058937,60.191,8,2534.043666,60.19,7,0xcaf00370,0,0,8,6689,6689,2,0,0,6,1,0,30,1,2,1,1,0,2
468946,2025-01-31 03:45:56.059093,0.156,8,2534.043822,0.156,1,0xcaf00370,0,0,8,6689,6689,2,0,0,6,1,0,30,1,2,1,1,0,2
470573,2025-01-31 03:45:56.108720,49.626999999999995,8,2534.09345,49.628,7,0xcaf00370,0,0,8,6689,6689,3,1,0,32,1,0,0,1,0,0,6,132,0
470581,2025-01-31 03:45:56.108879,0.159,8,2534.093608,0.158,1,0xcaf00370,0,0,8,6689,6689,3,1,0,32,1,0,0,1,0,0,6,132,0
472539,2025-01-31 03:45:56.168808,59.929,8,2534.153537,59.929,7,0xcaf00370,0,0,8,6913,6913,0,1,0,6,1,0,30,1,2,1,1,250,2
472546,2025-01-31 03:45:56.169013,0.205,8,2534.153742,0.205,1,0xcaf00370,0,0,8,6913,6913,0,1,0,6,1,0,30,1,2,1,1,250,2
474243,2025-01-31 03:45:56.218692,49.679,8,2534.203422,49.68,1,0xcaf00370,0,0,8,7095,7095,1,1,0,6,1,0,30,1,2,1,1,253,2
474246,2025-01-31 03:45:56.218746,0.054,8,2534.203475,0.053,7,0xcaf00370,0,0,8,7095,7095,1,1,0,6,1,0,30,1,2,1,1,253,2
476228,2025-01-31 03:45:56.279372,60.626,8,2534.264102,60.627,7,0xcaf00370,0,0,8,2034,2034,2,0,0,6,1,0,25,1,2,1,1,1,2
476237,2025-01-31 03:45:56.279580,0.208,8,2534.26431,0.208,1,0xcaf00370,0,0,8,2034,2034,2,0,0,6,1,0,25,1,2,1,1,1,2
477898,2025-01-31 03:45:56.328969,49.389,8,2534.313698,49.388,7,0xcaf00370,0,0,8,2034,2034,3,1,0,29,1,0,5,2,0,1,9,250,1
477901,2025-01-31 03:45:56.329122,0.153,8,2534.313851,0.153,1,0xcaf00370,0,0,8,2034,2034,3,1,0,29,1,0,5,2,0,1,9,250,1
479996,2025-01-31 03:45:56.391892,62.77,8,2534.376622,62.771,7,0xcaf00370,0,0,8,2331,2331,0,1,0,6,1,0,30,1,2,1,1,251,2
480005,2025-01-31 03:45:56.392157,0.265,8,2534.376886,0.264,1,0xcaf00370,0,0,8,2331,2331,0,1,0,6,1,0,30,1,2,1,1,251,2
481512,2025-01-31 03:45:56.438822,46.665,8,2534.423552,46.666,7,0xcaf00370,0,0,8,2387,2387,1,1,0,6,1,0,30,1,2,1,1,253,2
481514,2025-01-31 03:45:56.438970,0.148,8,2534.4237,0.148,1,0xcaf00370,0,0,8,2387,2387,1,1,0,6,1,0,30,1,2,1,1,253,2
483503,2025-01-31 03:45:56.498803,59.833,8,2534.483533,59.833,7,0xcaf00370,0,0,8,2445,2445,2,0,0,6,1,0,30,1,2,1,1,253,2
483504,2025-01-31 03:45:56.498948,0.145,8,2534.483678,0.145,1,0xcaf00370,0,0,8,2445,2445,2,0,0,6,1,0,30,1,2,1,1,253,2
485133,2025-01-31 03:45:56.549133,50.185,8,2534.533863,50.185,7,0xcaf00370,0,0,8,2445,2445,3,1,0,30,1,0,0,2,0,0,9,133,0
485135,2025-01-31 03:45:56.549275,0.14200000000000002,8,2534.534005,0.142,1,0xcaf00370,0,0,8,2445,2445,3,1,0,30,1,0,0,2,0,0,9,133,0
487099,2025-01-31 03:45:56.609141,59.866,8,2534.593871,59.866,7,0xcaf00370,0,0,8,2704,2704,0,1,0,6,1,0,30,1,2,1,1,0,2
487100,2025-01-31 03:45:56.609279,0.13799999999999998,8,2534.594009,0.138,1,0xcaf00370,0,0,8,2704,2704,0,1,0,6,1,0,30,1,2,1,1,0,2
488712,2025-01-31 03:45:56.659294,50.01499999999999,8,2534.644023,50.014,7,0xcaf00370,0,0,8,3064,3064,1,1,0,6,1,0,30,1,2,1,1,0,2
488713,2025-01-31 03:45:56.659323,0.029,8,2534.644052,0.029,1,0xcaf00370,0,0,8,3064,3064,1,1,0,6,1,0,30,1,2,1,1,0,2
491126,2025-01-31 03:45:56.729076,69.753,8,2534.713806,69.754,7,0xcaf00370,0,0,8,3222,3222,2,1,0,6,1,0,30,1,2,1,1,0,2
491127,2025-01-31 03:45:56.729208,0.132,8,2534.713938,0.132,1,0xcaf00370,0,0,8,3222,3222,2,1,0,6,1,0,30,1,2,1,1,0,2
492719,2025-01-31 03:45:56.779059,49.851,8,2534.763789,49.851,1,0xcaf00370,0,0,8,4550,4550,3,1,0,6,1,0,30,1,2,1,1,0,2
492723,2025-01-31 03:45:56.779242,0.183,8,2534.763971,0.182,7,0xcaf00370,0,0,8,4550,4550,3,1,0,6,1,0,30,1,2,1,1,0,2
494742,2025-01-31 03:45:56.838539,59.297000000000004,8,2534.823269,59.298,7,0xcaf00370,0,0,8,4672,4672,0,1,0,6,1,0,30,1,2,1,1,1,2
494744,2025-01-31 03:45:56.838667,0.128,8,2534.823396,0.127,1,0xcaf00370,0,0,8,4672,4672,0,1,0,6,1,0,30,1,2,1,1,1,2
496455,2025-01-31 03:45:56.888732,50.065,8,2534.873461,50.065,7,0xcaf00370,0,0,8,4818,4818,1,1,0,6,1,0,30,1,2,1,1,0,2
496461,2025-01-31 03:45:56.888900,0.16799999999999998,8,2534.87363,0.169,1,0xcaf00370,0,0,8,4818,4818,1,1,0,6,1,0,30,1,2,1,1,0,2
498348,2025-01-31 03:45:56.948691,59.791,8,2534.93342,59.79,7,0xcaf00370,0,0,8,5038,5038,2,0,0,6,1,0,28,1,2,1,1,0,2
498354,2025-01-31 03:45:56.948812,0.121,8,2534.933541,0.121,1,0xcaf00370,0,0,8,5038,5038,2,0,0,6,1,0,28,1,2,1,1,0,2
500070,2025-01-31 03:45:56.998489,49.677,8,2534.983219,49.678,7,0xcaf00370,0,0,8,5038,5038,3,1,0,31,1,0,2,1,0,1,6,248,1
500073,2025-01-31 03:45:56.998608,0.11900000000000001,8,2534.983337,0.118,1,0xcaf00370,0,0,8,5038,5038,3,1,0,31,1,0,2,1,0,1,6,248,1
502078,2025-01-31 03:45:57.059005,60.397,8,2535.043735,60.398,7,0xcaf00370,0,0,8,6689,6689,0,0,0,6,1,0,30,1,2,1,1,0,2
502080,2025-01-31 03:45:57.059113,0.108,8,2535.043842,0.107,1,0xcaf00370,0,0,8,6689,6689,0,0,0,6,1,0,30,1,2,1,1,0,2
503734,2025-01-31 03:45:57.108689,49.576,8,2535.093418,49.576,7,0xcaf00370,0,0,8,6689,6689,1,1,0,32,1,0,0,1,0,0,6,132,0
503738,2025-01-31 03:45:57.108787,0.098,8,2535.093516,0.098,1,0xcaf00370,0,0,8,6689,6689,1,1,0,32,1,0,0,1,0,0,6,132,0
505369,2025-01-31 03:45:57.159381,50.594,8,2535.144111,50.595,7,0xcaf00370,0,0,8,6913,6913,2,1,0,6,1,0,30,1,2,1,1,250,2
