logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
1760283,2025-01-31 03:46:34.759283,0.453,8,2572.744013,0.454,1,0xcaf0054c,0,0,8,1055,1055,3,0,30,91,0,107,0
1779410,2025-01-31 03:46:35.327354,568.071,8,2573.312084,568.071,7,0xcaf0054c,0,0,8,1063,1063,0,0,30,25,0,107,0
1779521,2025-01-31 03:46:35.329733,2.379,8,2573.314463,2.379,1,0xcaf0054c,0,0,8,1063,1063,0,0,30,25,0,107,0
1797184,2025-01-31 03:46:35.855071,525.338,8,2573.8398,525.337,7,0xcaf0054c,0,0,8,1063,1063,1,0,30,133,0,107,0
1797317,2025-01-31 03:46:35.858767,3.696,8,2573.843496,3.696,1,0xcaf0054c,0,0,8,1063,1063,1,0,30,133,0,107,0
1816313,2025-01-31 03:46:36.419261,560.494,8,2574.40399,560.494,7,0xcaf0054c,0,0,8,1071,1071,2,0,30,62,0,107,0
1816470,2025-01-31 03:46:36.423477,4.216,8,2574.408207,4.217,1,0xcaf0054c,0,0,8,1071,1071,2,0,30,62,0,107,0
1834724,2025-01-31 03:46:36.965246,541.7689999999999,8,2574.949976,541.769,7,0xcaf0054c,0,0,8,1071,1071,3,0,30,173,0,107,0
1834914,2025-01-31 03:46:36.969670,4.424,8,2574.954399,4.423,1,0xcaf0054c,0,0,8,1071,1071,3,0,30,173,0,107,0
1853628,2025-01-31 03:46:37.526520,556.8499999999999,8,2575.511249,556.85,7,0xcaf0054c,0,0,8,1079,1079,0,0,30,105,0,108,0
1853791,2025-01-31 03:46:37.530663,4.143,8,2575.515393,4.144,1,0xcaf0054c,0,0,8,1079,1079,0,0,30,105,0,108,0
1872213,2025-01-31 03:46:38.078662,547.999,8,2576.063391,547.998,7,0xcaf0054c,0,0,8,1087,1087,1,0,30,36,0,108,0
1872332,2025-01-31 03:46:38.082702,4.04,8,2576.067431,4.04,1,0xcaf0054c,0,0,8,1087,1087,1,0,30,36,0,108,0
1891025,2025-01-31 03:46:38.647346,564.644,8,2576.632076,564.645,7,0xcaf0054c,0,0,8,1087,1087,2,0,30,148,0,108,0
1891185,2025-01-31 03:46:38.652670,5.324,8,2576.6374,5.324,1,0xcaf0054c,0,0,8,1087,1087,2,0,30,148,0,108,0
1909359,2025-01-31 03:46:39.206821,554.151,8,2577.19155,554.15,7,0xcaf0054c,0,0,8,1095,1095,3,0,30,80,0,110,0
1909602,2025-01-31 03:46:39.214563,7.742,8,2577.199293,7.743,1,0xcaf0054c,0,0,8,1095,1095,3,0,30,80,0,110,0
1927199,2025-01-31 03:46:39.746815,532.252,8,2577.731544,532.251,7,0xcaf0054c,0,0,8,1104,1104,0,0,30,10,0,111,0
1927454,2025-01-31 03:46:39.753863,7.047999999999999,8,2577.738592,7.048,1,0xcaf0054c,0,0,8,1104,1104,0,0,30,10,0,111,0
1945899,2025-01-31 03:46:40.317281,563.418,8,2578.30201,563.418,7,0xcaf0054c,0,0,8,1104,1104,1,0,30,121,0,111,0
1946073,2025-01-31 03:46:40.323701,6.42,8,2578.308431,6.421,1,0xcaf0054c,0,0,8,1104,1104,1,0,30,121,0,111,0
1964011,2025-01-31 03:46:40.869169,545.468,8,2578.853899,545.468,7,0xcaf0054c,0,0,8,1112,1112,2,0,30,51,0,111,0
1964213,2025-01-31 03:46:40.876584,7.415,8,2578.861313,7.414,1,0xcaf0054c,0,0,8,1112,1112,2,0,30,51,0,111,0
1981911,2025-01-31 03:46:41.409590,533.006,8,2579.39432,533.007,7,0xcaf0054c,0,0,8,1112,1112,3,0,30,160,0,111,0
1982199,2025-01-31 03:46:41.418350,8.76,8,2579.40308,8.76,1,0xcaf0054c,0,0,8,1112,1112,3,0,30,160,0,111,0
