logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
1707763,2025-01-31 04:06:33.322174,559.397,8,3771.297599,559.398,7,0xcaf0054c,0,0,31,6570,6570,0,0,30,148,0,179,0
1707772,2025-01-31 04:06:33.322493,0.319,8,3771.297918,0.319,1,0xcaf0054c,0,0,31,6570,6570,0,0,30,148,0,179,0
1726003,2025-01-31 04:06:33.872934,550.4409999999999,8,3771.848359,550.441,7,0xcaf0054c,0,0,31,6593,6593,1,0,30,58,0,179,0
1726006,2025-01-31 04:06:33.873069,0.135,8,3771.848494,0.135,1,0xcaf0054c,0,0,31,6593,6593,1,0,30,58,0,179,0
1744057,2025-01-31 04:06:34.422268,549.199,8,3772.397693,549.199,7,0xcaf0054c,0,0,31,6593,6593,2,0,30,169,0,179,0
1744089,2025-01-31 04:06:34.422995,0.727,8,3772.39842,0.727,1,0xcaf0054c,0,0,31,6593,6593,2,0,30,169,0,179,0
1762148,2025-01-31 04:06:34.972998,550.003,8,3772.948423,550.003,7,0xcaf0054c,0,0,31,6614,6614,3,0,17,97,0,179,253
1762149,2025-01-31 04:06:34.973213,0.215,8,3772.948638,0.215,1,0xcaf0054c,0,0,31,6614,6614,3,0,17,97,0,179,253
1780183,2025-01-31 04:06:35.522281,549.068,8,3773.497706,549.068,7,0xcaf0054c,0,0,31,6638,6638,0,0,30,8,0,179,252
1780194,2025-01-31 04:06:35.522743,0.462,8,3773.498168,0.462,1,0xcaf0054c,0,0,31,6638,6638,0,0,30,8,0,179,252
1798239,2025-01-31 04:06:36.072477,549.7339999999999,8,3774.047902,549.734,7,0xcaf0054c,0,0,31,6638,6638,1,0,30,118,0,179,252
1798248,2025-01-31 04:06:36.072805,0.328,8,3774.04823,0.328,1,0xcaf0054c,0,0,31,6638,6638,1,0,30,118,0,179,252
1816630,2025-01-31 04:06:36.622979,550.1740000000001,8,3774.598404,550.174,7,0xcaf0054c,0,0,31,6659,6659,2,0,19,47,0,181,252
1816640,2025-01-31 04:06:36.623205,0.22599999999999998,8,3774.59863,0.226,1,0xcaf0054c,0,0,31,6659,6659,2,0,19,47,0,181,252
1834645,2025-01-31 04:06:37.162196,538.991,8,3775.137621,538.991,7,0xcaf0054c,0,0,31,6659,6659,3,0,19,156,0,181,252
1834648,2025-01-31 04:06:37.162234,0.038,8,3775.137658,0.037,1,0xcaf0054c,0,0,31,6659,6659,3,0,19,156,0,181,252
1852668,2025-01-31 04:06:37.702676,540.442,8,3775.678101,540.443,1,0xcaf0054c,0,0,31,6680,6680,0,0,20,85,0,182,1
1852673,2025-01-31 04:06:37.702952,0.27599999999999997,8,3775.678377,0.276,7,0xcaf0054c,0,0,31,6680,6680,0,0,20,85,0,182,1
1871124,2025-01-31 04:06:38.252682,549.73,8,3776.228107,549.73,1,0xcaf0054c,0,0,31,6702,6702,1,0,30,14,0,182,1
1871157,2025-01-31 04:06:38.253401,0.719,8,3776.228826,0.719,7,0xcaf0054c,0,0,31,6702,6702,1,0,30,14,0,182,1
1889408,2025-01-31 04:06:38.802988,549.5870000000001,8,3776.778413,549.587,7,0xcaf0054c,0,0,31,6702,6702,2,0,30,125,0,182,1
1889415,2025-01-31 04:06:38.803153,0.165,8,3776.778578,0.165,1,0xcaf0054c,0,0,31,6702,6702,2,0,30,125,0,182,1
1908091,2025-01-31 04:06:39.362190,559.037,8,3777.337615,559.037,1,0xcaf0054c,0,0,31,6723,6723,3,0,30,57,0,183,1
1908093,2025-01-31 04:06:39.362353,0.163,8,3777.337778,0.163,7,0xcaf0054c,0,0,31,6723,6723,3,0,30,57,0,183,1
1926755,2025-01-31 04:06:39.923058,560.705,8,3777.898482,560.704,7,0xcaf0054c,0,0,31,6723,6723,0,0,30,167,0,183,1
1926761,2025-01-31 04:06:39.923334,0.27599999999999997,8,3777.898759,0.277,1,0xcaf0054c,0,0,31,6723,6723,0,0,30,167,0,183,1
1945126,2025-01-31 04:06:40.472946,549.612,8,3778.44837,549.611,1,0xcaf0054c,0,0,31,6745,6745,1,0,30,98,0,183,0
1945128,2025-01-31 04:06:40.472976,0.030000000000000002,8,3778.4484,0.03,7,0xcaf0054c,0,0,31,6745,6745,1,0,30,98,0,183,0
1964040,2025-01-31 04:06:41.042337,569.361,8,3779.017762,569.362,7,0xcaf0054c,0,0,31,6767,6767,2,0,30,34,0,185,0
1964043,2025-01-31 04:06:41.042526,0.189,8,3779.017951,0.189,1,0xcaf0054c,0,0,31,6767,6767,2,0,30,34,0,185,0
1982724,2025-01-31 04:06:41.602536,560.01,8,3779.577961,560.01,7,0xcaf0054c,0,0,31,6767,6767,3,0,30,143,0,185,0
1982725,2025-01-31 04:06:41.602584,0.048,8,3779.578009,0.048,1,0xcaf0054c,0,0,31,6767,6767,3,0,30,143,0,185,0
