logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
1687096,2025-01-31 01:51:59.057491,0.39,8,52.541644,0.389,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,125,0,64,156
1704921,2025-01-31 01:51:59.606559,549.068,8,53.090713,549.069,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,55,0,64,156
1704922,2025-01-31 01:51:59.606673,0.114,8,53.090827,0.114,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,55,0,64,156
1722896,2025-01-31 01:52:00.156475,549.802,8,53.640629,549.802,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,164,0,64,156
1722897,2025-01-31 01:52:00.156568,0.093,8,53.640722,0.093,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,164,0,64,156
1740805,2025-01-31 01:52:00.706295,549.727,8,54.190449,549.727,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,94,0,64,156
1740806,2025-01-31 01:52:00.706372,0.077,8,54.190526,0.077,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,94,0,64,156
1758837,2025-01-31 01:52:01.256955,550.5830000000001,8,54.741109,550.583,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,23,0,64,156
1758846,2025-01-31 01:52:01.257421,0.46599999999999997,8,54.741575,0.466,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,23,0,64,156
1776457,2025-01-31 01:52:01.796373,538.952,8,55.280526,538.951,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,132,0,64,156
1776458,2025-01-31 01:52:01.796444,0.07100000000000001,8,55.280597,0.071,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,132,0,64,156
1794457,2025-01-31 01:52:02.347996,551.552,8,55.83215,551.553,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,62,0,64,156
1794458,2025-01-31 01:52:02.348103,0.107,8,55.832257,0.107,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,62,0,64,156
1812082,2025-01-31 01:52:02.887487,539.384,8,56.371641,539.384,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,169,0,64,156
1812083,2025-01-31 01:52:02.887632,0.145,8,56.371785,0.144,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,169,0,64,156
1829623,2025-01-31 01:52:03.425554,537.922,8,56.909707,537.922,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,99,0,64,156
1829642,2025-01-31 01:52:03.426193,0.639,8,56.910346,0.639,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,99,0,64,156
1847989,2025-01-31 01:52:03.987714,561.5210000000001,8,57.471867,561.521,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,30,0,64,156
1847990,2025-01-31 01:52:03.987715,0.001,8,57.471868,0.001,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,30,0,64,156
1866288,2025-01-31 01:52:04.547800,560.085,8,58.031954,560.086,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,142,0,64,156
1866291,2025-01-31 01:52:04.547934,0.134,8,58.032087,0.133,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,142,0,64,156
1884275,2025-01-31 01:52:05.096344,548.41,8,58.580497,548.41,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,72,0,64,156
1884277,2025-01-31 01:52:05.096430,0.08600000000000001,8,58.580584,0.087,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,72,0,64,156
1902489,2025-01-31 01:52:05.656685,560.255,8,59.140839,560.255,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,184,0,64,156
1902490,2025-01-31 01:52:05.656717,0.032,8,59.14087,0.031,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,184,0,64,156
1920488,2025-01-31 01:52:06.206357,549.64,8,59.690511,549.641,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,116,0,64,156
1920489,2025-01-31 01:52:06.206379,0.022,8,59.690532,0.021,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,116,0,64,156
